,Unnamed,yyyymmdd,area,sex,frequency,general_hospits_num,general_hospits_bed,hospits_num,hospits_bed,affiliated_hospits_num,affiliated_hospits_bed
480,481,20120115,경남,1,0,24,8372,117,16130,10,25
481,482,20120115,경남,2,1,24,8372,117,16130,10,25
482,483,20120115,경북,1,1,18,6912,69,11252,16,95
483,484,20120115,경북,2,1,18,6912,69,11252,16,95
484,485,20120115,광주,1,0,21,6901,64,7504,8,0
485,486,20120115,광주,2,0,21,6901,64,7504,8,0
486,487,20120115,대구,1,1,12,6449,107,14050,6,0
487,488,20120115,대구,2,0,12,6449,107,14050,6,0
488,489,20120115,대전,1,0,8,5152,33,3283,9,43
489,490,20120115,대전,2,2,8,5152,33,3283,9,43
490,491,20120115,부산,1,0,27,12781,105,12834,9,0
491,492,20120115,부산,2,1,27,12781,105,12834,9,0
492,493,20120115,서울,1,7,58,33307,194,16543,42,29
493,494,20120115,서울,2,3,58,33307,194,16543,42,29
494,495,20120115,세종,1,0,0,0,1,91,1,0
495,496,20120115,세종,2,0,0,0,1,91,1,0
496,497,20120115,울산,1,0,4,2230,41,4681,6,0
497,498,20120115,울산,2,0,4,2230,41,4681,6,0
498,499,20120115,인천,1,0,16,6754,45,6025,4,0
499,500,20120115,인천,2,0,16,6754,45,6025,4,0
500,501,20120115,전남,1,1,22,6686,64,8256,6,31
501,502,20120115,전남,2,2,22,6686,64,8256,6,31
502,503,20120115,전북,1,0,13,5233,68,8172,3,45
503,504,20120115,전북,2,0,13,5233,68,8172,3,45
504,505,20120115,제주,1,0,6,2128,6,809,5,12
505,506,20120115,제주,2,0,6,2128,6,809,5,12
506,507,20120115,충남,1,0,12,4672,43,4669,13,25
507,508,20120115,충남,2,1,12,4672,43,4669,13,25
508,509,20120115,충북,1,1,11,4090,35,4407,8,87
509,510,20120115,충북,2,1,11,4090,35,4407,8,87
510,511,20120116,강원,1,0,15,5228,37,4843,5,27
511,512,20120116,강원,2,0,15,5228,37,4843,5,27
512,513,20120116,경기,1,4,55,21580,245,26303,31,244
513,514,20120116,경기,2,8,55,21580,245,26303,31,244
514,515,20120116,경남,1,2,24,8372,117,16130,10,25
515,516,20120116,경남,2,1,24,8372,117,16130,10,25
516,517,20120116,경북,1,0,18,6912,69,11252,16,95
517,518,20120116,경북,2,2,18,6912,69,11252,16,95
518,519,20120116,광주,1,0,21,6901,64,7504,8,0
519,520,20120116,광주,2,0,21,6901,64,7504,8,0
520,521,20120116,대구,1,1,12,6449,107,14050,6,0
521,522,20120116,대구,2,2,12,6449,107,14050,6,0
522,523,20120116,대전,1,1,8,5152,33,3283,9,43
523,524,20120116,대전,2,1,8,5152,33,3283,9,43
524,525,20120116,부산,1,4,27,12781,105,12834,9,0
525,526,20120116,부산,2,3,27,12781,105,12834,9,0
526,527,20120116,서울,1,4,58,33307,194,16543,42,29
527,528,20120116,서울,2,2,58,33307,194,16543,42,29
528,529,20120116,세종,1,0,0,0,1,91,1,0
529,530,20120116,세종,2,0,0,0,1,91,1,0
530,531,20120116,울산,1,0,4,2230,41,4681,6,0
531,532,20120116,울산,2,0,4,2230,41,4681,6,0
532,533,20120116,인천,1,1,16,6754,45,6025,4,0
533,534,20120116,인천,2,1,16,6754,45,6025,4,0
534,535,20120116,전남,1,0,22,6686,64,8256,6,31
535,536,20120116,전남,2,0,22,6686,64,8256,6,31
536,537,20120116,전북,1,2,13,5233,68,8172,3,45
537,538,20120116,전북,2,1,13,5233,68,8172,3,45
538,539,20120116,제주,1,1,6,2128,6,809,5,12
539,540,20120116,제주,2,0,6,2128,6,809,5,12
540,541,20120116,충남,1,2,12,4672,43,4669,13,25
541,542,20120116,충남,2,2,12,4672,43,4669,13,25
542,543,20120116,충북,1,0,11,4090,35,4407,8,87
543,544,20120116,충북,2,0,11,4090,35,4407,8,87
544,545,20120117,강원,1,1,15,5228,37,4843,5,27
545,546,20120117,강원,2,0,15,5228,37,4843,5,27
546,547,20120117,경기,1,6,55,21580,245,26303,31,244
547,548,20120117,경기,2,5,55,21580,245,26303,31,244
548,549,20120117,경남,1,3,24,8372,117,16130,10,25
549,550,20120117,경남,2,3,24,8372,117,16130,10,25
550,551,20120117,경북,1,5,18,6912,69,11252,16,95
551,552,20120117,경북,2,2,18,6912,69,11252,16,95
552,553,20120117,광주,1,0,21,6901,64,7504,8,0
553,554,20120117,광주,2,0,21,6901,64,7504,8,0
554,555,20120117,대구,1,0,12,6449,107,14050,6,0
555,556,20120117,대구,2,0,12,6449,107,14050,6,0
556,557,20120117,대전,1,0,8,5152,33,3283,9,43
557,558,20120117,대전,2,1,8,5152,33,3283,9,43
558,559,20120117,부산,1,2,27,12781,105,12834,9,0
559,560,20120117,부산,2,4,27,12781,105,12834,9,0
560,561,20120117,서울,1,1,58,33307,194,16543,42,29
561,562,20120117,서울,2,3,58,33307,194,16543,42,29
562,563,20120117,세종,1,0,0,0,1,91,1,0
563,564,20120117,세종,2,0,0,0,1,91,1,0
564,565,20120117,울산,1,2,4,2230,41,4681,6,0
565,566,20120117,울산,2,0,4,2230,41,4681,6,0
566,567,20120117,인천,1,1,16,6754,45,6025,4,0
567,568,20120117,인천,2,0,16,6754,45,6025,4,0
568,569,20120117,전남,1,1,22,6686,64,8256,6,31
569,570,20120117,전남,2,1,22,6686,64,8256,6,31
570,571,20120117,전북,1,1,13,5233,68,8172,3,45
571,572,20120117,전북,2,2,13,5233,68,8172,3,45
572,573,20120117,제주,1,2,6,2128,6,809,5,12
573,574,20120117,제주,2,1,6,2128,6,809,5,12
574,575,20120117,충남,1,3,12,4672,43,4669,13,25
575,576,20120117,충남,2,2,12,4672,43,4669,13,25
576,577,20120117,충북,1,1,11,4090,35,4407,8,87
577,578,20120117,충북,2,1,11,4090,35,4407,8,87
578,579,20120118,강원,1,1,15,5228,37,4843,5,27
579,580,20120118,강원,2,2,15,5228,37,4843,5,27
580,581,20120118,경기,1,4,55,21580,245,26303,31,244
581,582,20120118,경기,2,7,55,21580,245,26303,31,244
582,583,20120118,경남,1,1,24,8372,117,16130,10,25
583,584,20120118,경남,2,2,24,8372,117,16130,10,25
584,585,20120118,경북,1,0,18,6912,69,11252,16,95
585,586,20120118,경북,2,1,18,6912,69,11252,16,95
586,587,20120118,광주,1,1,21,6901,64,7504,8,0
587,588,20120118,광주,2,0,21,6901,64,7504,8,0
588,589,20120118,대구,1,1,12,6449,107,14050,6,0
589,590,20120118,대구,2,2,12,6449,107,14050,6,0
590,591,20120118,대전,1,3,8,5152,33,3283,9,43
591,592,20120118,대전,2,1,8,5152,33,3283,9,43
592,593,20120118,부산,1,1,27,12781,105,12834,9,0
593,594,20120118,부산,2,2,27,12781,105,12834,9,0
594,595,20120118,서울,1,3,58,33307,194,16543,42,29
595,596,20120118,서울,2,6,58,33307,194,16543,42,29
596,597,20120118,세종,1,0,0,0,1,91,1,0
597,598,20120118,세종,2,0,0,0,1,91,1,0
598,599,20120118,울산,1,0,4,2230,41,4681,6,0
599,600,20120118,울산,2,0,4,2230,41,4681,6,0
600,601,20120118,인천,1,3,16,6754,45,6025,4,0
601,602,20120118,인천,2,2,16,6754,45,6025,4,0
602,603,20120118,전남,1,3,22,6686,64,8256,6,31
603,604,20120118,전남,2,2,22,6686,64,8256,6,31
604,605,20120118,전북,1,1,13,5233,68,8172,3,45
605,606,20120118,전북,2,1,13,5233,68,8172,3,45
606,607,20120118,제주,1,1,6,2128,6,809,5,12
607,608,20120118,제주,2,0,6,2128,6,809,5,12
608,609,20120118,충남,1,1,12,4672,43,4669,13,25
609,610,20120118,충남,2,0,12,4672,43,4669,13,25
610,611,20120118,충북,1,1,11,4090,35,4407,8,87
611,612,20120118,충북,2,2,11,4090,35,4407,8,87
612,613,20120119,강원,1,0,15,5228,37,4843,5,27
613,614,20120119,강원,2,1,15,5228,37,4843,5,27
614,615,20120119,경기,1,4,55,21580,245,26303,31,244
615,616,20120119,경기,2,7,55,21580,245,26303,31,244
616,617,20120119,경남,1,4,24,8372,117,16130,10,25
617,618,20120119,경남,2,3,24,8372,117,16130,10,25
618,619,20120119,경북,1,0,18,6912,69,11252,16,95
619,620,20120119,경북,2,1,18,6912,69,11252,16,95
620,621,20120119,광주,1,0,21,6901,64,7504,8,0
621,622,20120119,광주,2,0,21,6901,64,7504,8,0
622,623,20120119,대구,1,3,12,6449,107,14050,6,0
623,624,20120119,대구,2,0,12,6449,107,14050,6,0
624,625,20120119,대전,1,1,8,5152,33,3283,9,43
625,626,20120119,대전,2,1,8,5152,33,3283,9,43
626,627,20120119,부산,1,2,27,12781,105,12834,9,0
627,628,20120119,부산,2,3,27,12781,105,12834,9,0
628,629,20120119,서울,1,1,58,33307,194,16543,42,29
629,630,20120119,서울,2,3,58,33307,194,16543,42,29
630,631,20120119,세종,1,0,0,0,1,91,1,0
631,632,20120119,세종,2,0,0,0,1,91,1,0
632,633,20120119,울산,1,1,4,2230,41,4681,6,0
633,634,20120119,울산,2,0,4,2230,41,4681,6,0
634,635,20120119,인천,1,2,16,6754,45,6025,4,0
635,636,20120119,인천,2,0,16,6754,45,6025,4,0
636,637,20120119,전남,1,3,22,6686,64,8256,6,31
637,638,20120119,전남,2,0,22,6686,64,8256,6,31
638,639,20120119,전북,1,2,13,5233,68,8172,3,45
639,640,20120119,전북,2,0,13,5233,68,8172,3,45
640,641,20120119,제주,1,0,6,2128,6,809,5,12
641,642,20120119,제주,2,0,6,2128,6,809,5,12
642,643,20120119,충남,1,1,12,4672,43,4669,13,25
643,644,20120119,충남,2,2,12,4672,43,4669,13,25
644,645,20120119,충북,1,0,11,4090,35,4407,8,87
645,646,20120119,충북,2,0,11,4090,35,4407,8,87
646,647,20120120,강원,1,0,15,5228,37,4843,5,27
647,648,20120120,강원,2,0,15,5228,37,4843,5,27
648,649,20120120,경기,1,3,55,21580,245,26303,31,244
649,650,20120120,경기,2,3,55,21580,245,26303,31,244
650,651,20120120,경남,1,2,24,8372,117,16130,10,25
651,652,20120120,경남,2,1,24,8372,117,16130,10,25
652,653,20120120,경북,1,1,18,6912,69,11252,16,95
653,654,20120120,경북,2,0,18,6912,69,11252,16,95
654,655,20120120,광주,1,1,21,6901,64,7504,8,0
655,656,20120120,광주,2,0,21,6901,64,7504,8,0
656,657,20120120,대구,1,0,12,6449,107,14050,6,0
657,658,20120120,대구,2,0,12,6449,107,14050,6,0
658,659,20120120,대전,1,1,8,5152,33,3283,9,43
659,660,20120120,대전,2,0,8,5152,33,3283,9,43
660,661,20120120,부산,1,2,27,12781,105,12834,9,0
661,662,20120120,부산,2,1,27,12781,105,12834,9,0
662,663,20120120,서울,1,1,58,33307,194,16543,42,29
663,664,20120120,서울,2,5,58,33307,194,16543,42,29
664,665,20120120,세종,1,0,0,0,1,91,1,0
665,666,20120120,세종,2,0,0,0,1,91,1,0
666,667,20120120,울산,1,1,4,2230,41,4681,6,0
667,668,20120120,울산,2,0,4,2230,41,4681,6,0
668,669,20120120,인천,1,1,16,6754,45,6025,4,0
669,670,20120120,인천,2,7,16,6754,45,6025,4,0
670,671,20120120,전남,1,1,22,6686,64,8256,6,31
671,672,20120120,전남,2,0,22,6686,64,8256,6,31
672,673,20120120,전북,1,1,13,5233,68,8172,3,45
673,674,20120120,전북,2,0,13,5233,68,8172,3,45
674,675,20120120,제주,1,0,6,2128,6,809,5,12
675,676,20120120,제주,2,0,6,2128,6,809,5,12
676,677,20120120,충남,1,2,12,4672,43,4669,13,25
677,678,20120120,충남,2,0,12,4672,43,4669,13,25
678,679,20120120,충북,1,1,11,4090,35,4407,8,87
679,680,20120120,충북,2,1,11,4090,35,4407,8,87
680,681,20120121,강원,1,0,15,5228,37,4843,5,27
681,682,20120121,강원,2,0,15,5228,37,4843,5,27
682,683,20120121,경기,1,3,55,21580,245,26303,31,244
683,684,20120121,경기,2,4,55,21580,245,26303,31,244
684,685,20120121,경남,1,1,24,8372,117,16130,10,25
685,686,20120121,경남,2,2,24,8372,117,16130,10,25
686,687,20120121,경북,1,2,18,6912,69,11252,16,95
687,688,20120121,경북,2,1,18,6912,69,11252,16,95
688,689,20120121,광주,1,0,21,6901,64,7504,8,0
689,690,20120121,광주,2,0,21,6901,64,7504,8,0
690,691,20120121,대구,1,0,12,6449,107,14050,6,0
691,692,20120121,대구,2,0,12,6449,107,14050,6,0
692,693,20120121,대전,1,1,8,5152,33,3283,9,43
693,694,20120121,대전,2,0,8,5152,33,3283,9,43
694,695,20120121,부산,1,2,27,12781,105,12834,9,0
695,696,20120121,부산,2,1,27,12781,105,12834,9,0
696,697,20120121,서울,1,2,58,33307,194,16543,42,29
697,698,20120121,서울,2,4,58,33307,194,16543,42,29
698,699,20120121,세종,1,0,0,0,1,91,1,0
699,700,20120121,세종,2,0,0,0,1,91,1,0
700,701,20120121,울산,1,0,4,2230,41,4681,6,0
701,702,20120121,울산,2,0,4,2230,41,4681,6,0
702,703,20120121,인천,1,5,16,6754,45,6025,4,0
703,704,20120121,인천,2,1,16,6754,45,6025,4,0
704,705,20120121,전남,1,2,22,6686,64,8256,6,31
705,706,20120121,전남,2,1,22,6686,64,8256,6,31
706,707,20120121,전북,1,0,13,5233,68,8172,3,45
707,708,20120121,전북,2,0,13,5233,68,8172,3,45
708,709,20120121,제주,1,0,6,2128,6,809,5,12
709,710,20120121,제주,2,1,6,2128,6,809,5,12
710,711,20120121,충남,1,0,12,4672,43,4669,13,25
711,712,20120121,충남,2,0,12,4672,43,4669,13,25
712,713,20120121,충북,1,1,11,4090,35,4407,8,87
713,714,20120121,충북,2,0,11,4090,35,4407,8,87
714,715,20120122,강원,1,1,15,5228,37,4843,5,27
715,716,20120122,강원,2,0,15,5228,37,4843,5,27
716,717,20120122,경기,1,3,55,21580,245,26303,31,244
717,718,20120122,경기,2,3,55,21580,245,26303,31,244
718,719,20120122,경남,1,3,24,8372,117,16130,10,25
719,720,20120122,경남,2,3,24,8372,117,16130,10,25
720,721,20120122,경북,1,1,18,6912,69,11252,16,95
721,722,20120122,경북,2,3,18,6912,69,11252,16,95
722,723,20120122,광주,1,2,21,6901,64,7504,8,0
723,724,20120122,광주,2,0,21,6901,64,7504,8,0
724,725,20120122,대구,1,0,12,6449,107,14050,6,0
725,726,20120122,대구,2,2,12,6449,107,14050,6,0
726,727,20120122,대전,1,1,8,5152,33,3283,9,43
727,728,20120122,대전,2,0,8,5152,33,3283,9,43
728,729,20120122,부산,1,2,27,12781,105,12834,9,0
729,730,20120122,부산,2,0,27,12781,105,12834,9,0
730,731,20120122,서울,1,2,58,33307,194,16543,42,29
731,732,20120122,서울,2,2,58,33307,194,16543,42,29
732,733,20120122,세종,1,0,0,0,1,91,1,0
733,734,20120122,세종,2,0,0,0,1,91,1,0
734,735,20120122,울산,1,1,4,2230,41,4681,6,0
735,736,20120122,울산,2,0,4,2230,41,4681,6,0
736,737,20120122,인천,1,1,16,6754,45,6025,4,0
737,738,20120122,인천,2,2,16,6754,45,6025,4,0
738,739,20120122,전남,1,1,22,6686,64,8256,6,31
739,740,20120122,전남,2,2,22,6686,64,8256,6,31
740,741,20120122,전북,1,2,13,5233,68,8172,3,45
741,742,20120122,전북,2,3,13,5233,68,8172,3,45
742,743,20120122,제주,1,0,6,2128,6,809,5,12
743,744,20120122,제주,2,0,6,2128,6,809,5,12
744,745,20120122,충남,1,0,12,4672,43,4669,13,25
745,746,20120122,충남,2,0,12,4672,43,4669,13,25
746,747,20120122,충북,1,2,11,4090,35,4407,8,87
747,748,20120122,충북,2,0,11,4090,35,4407,8,87
748,749,20120123,강원,1,0,15,5228,37,4843,5,27
749,750,20120123,강원,2,0,15,5228,37,4843,5,27
750,751,20120123,경기,1,2,55,21580,245,26303,31,244
751,752,20120123,경기,2,6,55,21580,245,26303,31,244
752,753,20120123,경남,1,0,24,8372,117,16130,10,25
753,754,20120123,경남,2,0,24,8372,117,16130,10,25
754,755,20120123,경북,1,0,18,6912,69,11252,16,95
755,756,20120123,경북,2,1,18,6912,69,11252,16,95
756,757,20120123,광주,1,0,21,6901,64,7504,8,0
757,758,20120123,광주,2,1,21,6901,64,7504,8,0
758,759,20120123,대구,1,2,12,6449,107,14050,6,0
759,760,20120123,대구,2,1,12,6449,107,14050,6,0
760,761,20120123,대전,1,0,8,5152,33,3283,9,43
761,762,20120123,대전,2,0,8,5152,33,3283,9,43
762,763,20120123,부산,1,2,27,12781,105,12834,9,0
763,764,20120123,부산,2,0,27,12781,105,12834,9,0
764,765,20120123,서울,1,5,58,33307,194,16543,42,29
765,766,20120123,서울,2,1,58,33307,194,16543,42,29
766,767,20120123,세종,1,0,0,0,1,91,1,0
767,768,20120123,세종,2,0,0,0,1,91,1,0
768,769,20120123,울산,1,0,4,2230,41,4681,6,0
769,770,20120123,울산,2,1,4,2230,41,4681,6,0
770,771,20120123,인천,1,1,16,6754,45,6025,4,0
771,772,20120123,인천,2,0,16,6754,45,6025,4,0
772,773,20120123,전남,1,0,22,6686,64,8256,6,31
773,774,20120123,전남,2,1,22,6686,64,8256,6,31
774,775,20120123,전북,1,2,13,5233,68,8172,3,45
775,776,20120123,전북,2,1,13,5233,68,8172,3,45
776,777,20120123,제주,1,0,6,2128,6,809,5,12
777,778,20120123,제주,2,0,6,2128,6,809,5,12
778,779,20120123,충남,1,0,12,4672,43,4669,13,25
779,780,20120123,충남,2,2,12,4672,43,4669,13,25
780,781,20120123,충북,1,1,11,4090,35,4407,8,87
781,782,20120123,충북,2,0,11,4090,35,4407,8,87
782,783,20120124,강원,1,1,15,5228,37,4843,5,27
783,784,20120124,강원,2,0,15,5228,37,4843,5,27
784,785,20120124,경기,1,1,55,21580,245,26303,31,244
785,786,20120124,경기,2,4,55,21580,245,26303,31,244
786,787,20120124,경남,1,0,24,8372,117,16130,10,25
787,788,20120124,경남,2,0,24,8372,117,16130,10,25
788,789,20120124,경북,1,0,18,6912,69,11252,16,95
789,790,20120124,경북,2,5,18,6912,69,11252,16,95
790,791,20120124,광주,1,2,21,6901,64,7504,8,0
791,792,20120124,광주,2,1,21,6901,64,7504,8,0
792,793,20120124,대구,1,3,12,6449,107,14050,6,0
793,794,20120124,대구,2,2,12,6449,107,14050,6,0
794,795,20120124,대전,1,0,8,5152,33,3283,9,43
795,796,20120124,대전,2,0,8,5152,33,3283,9,43
796,797,20120124,부산,1,0,27,12781,105,12834,9,0
797,798,20120124,부산,2,1,27,12781,105,12834,9,0
798,799,20120124,서울,1,0,58,33307,194,16543,42,29
799,800,20120124,서울,2,4,58,33307,194,16543,42,29
800,801,20120124,세종,1,0,0,0,1,91,1,0
801,802,20120124,세종,2,0,0,0,1,91,1,0
802,803,20120124,울산,1,0,4,2230,41,4681,6,0
803,804,20120124,울산,2,0,4,2230,41,4681,6,0
804,805,20120124,인천,1,0,16,6754,45,6025,4,0
805,806,20120124,인천,2,1,16,6754,45,6025,4,0
806,807,20120124,전남,1,1,22,6686,64,8256,6,31
807,808,20120124,전남,2,0,22,6686,64,8256,6,31
808,809,20120124,전북,1,0,13,5233,68,8172,3,45
809,810,20120124,전북,2,0,13,5233,68,8172,3,45
810,811,20120124,제주,1,0,6,2128,6,809,5,12
811,812,20120124,제주,2,0,6,2128,6,809,5,12
812,813,20120124,충남,1,0,12,4672,43,4669,13,25
813,814,20120124,충남,2,2,12,4672,43,4669,13,25
814,815,20120124,충북,1,1,11,4090,35,4407,8,87
815,816,20120124,충북,2,1,11,4090,35,4407,8,87
816,817,20120125,강원,1,2,15,5228,37,4843,5,27
817,818,20120125,강원,2,4,15,5228,37,4843,5,27
818,819,20120125,경기,1,8,55,21580,245,26303,31,244
819,820,20120125,경기,2,6,55,21580,245,26303,31,244
820,821,20120125,경남,1,0,24,8372,117,16130,10,25
821,822,20120125,경남,2,7,24,8372,117,16130,10,25
822,823,20120125,경북,1,3,18,6912,69,11252,16,95
823,824,20120125,경북,2,5,18,6912,69,11252,16,95
824,825,20120125,광주,1,0,21,6901,64,7504,8,0
825,826,20120125,광주,2,1,21,6901,64,7504,8,0
826,827,20120125,대구,1,0,12,6449,107,14050,6,0
827,828,20120125,대구,2,3,12,6449,107,14050,6,0
828,829,20120125,대전,1,2,8,5152,33,3283,9,43
829,830,20120125,대전,2,1,8,5152,33,3283,9,43
830,831,20120125,부산,1,4,27,12781,105,12834,9,0
831,832,20120125,부산,2,1,27,12781,105,12834,9,0
832,833,20120125,서울,1,2,58,33307,194,16543,42,29
833,834,20120125,서울,2,3,58,33307,194,16543,42,29
834,835,20120125,세종,1,0,0,0,1,91,1,0
835,836,20120125,세종,2,0,0,0,1,91,1,0
836,837,20120125,울산,1,0,4,2230,41,4681,6,0
837,838,20120125,울산,2,1,4,2230,41,4681,6,0
838,839,20120125,인천,1,1,16,6754,45,6025,4,0
839,840,20120125,인천,2,1,16,6754,45,6025,4,0
840,841,20120125,전남,1,1,22,6686,64,8256,6,31
841,842,20120125,전남,2,2,22,6686,64,8256,6,31
842,843,20120125,전북,1,2,13,5233,68,8172,3,45
843,844,20120125,전북,2,1,13,5233,68,8172,3,45
844,845,20120125,제주,1,0,6,2128,6,809,5,12
845,846,20120125,제주,2,0,6,2128,6,809,5,12
846,847,20120125,충남,1,3,12,4672,43,4669,13,25
847,848,20120125,충남,2,0,12,4672,43,4669,13,25
848,849,20120125,충북,1,6,11,4090,35,4407,8,87
849,850,20120125,충북,2,0,11,4090,35,4407,8,87
850,851,20120126,강원,1,0,15,5228,37,4843,5,27
851,852,20120126,강원,2,1,15,5228,37,4843,5,27
852,853,20120126,경기,1,6,55,21580,245,26303,31,244
853,854,20120126,경기,2,2,55,21580,245,26303,31,244
854,855,20120126,경남,1,3,24,8372,117,16130,10,25
855,856,20120126,경남,2,1,24,8372,117,16130,10,25
856,857,20120126,경북,1,1,18,6912,69,11252,16,95
857,858,20120126,경북,2,3,18,6912,69,11252,16,95
858,859,20120126,광주,1,1,21,6901,64,7504,8,0
859,860,20120126,광주,2,1,21,6901,64,7504,8,0
860,861,20120126,대구,1,1,12,6449,107,14050,6,0
861,862,20120126,대구,2,0,12,6449,107,14050,6,0
862,863,20120126,대전,1,0,8,5152,33,3283,9,43
863,864,20120126,대전,2,0,8,5152,33,3283,9,43
864,865,20120126,부산,1,1,27,12781,105,12834,9,0
865,866,20120126,부산,2,3,27,12781,105,12834,9,0
866,867,20120126,서울,1,2,58,33307,194,16543,42,29
867,868,20120126,서울,2,2,58,33307,194,16543,42,29
868,869,20120126,세종,1,0,0,0,1,91,1,0
869,870,20120126,세종,2,0,0,0,1,91,1,0
870,871,20120126,울산,1,1,4,2230,41,4681,6,0
871,872,20120126,울산,2,2,4,2230,41,4681,6,0
872,873,20120126,인천,1,1,16,6754,45,6025,4,0
873,874,20120126,인천,2,1,16,6754,45,6025,4,0
874,875,20120126,전남,1,1,22,6686,64,8256,6,31
875,876,20120126,전남,2,2,22,6686,64,8256,6,31
876,877,20120126,전북,1,1,13,5233,68,8172,3,45
877,878,20120126,전북,2,2,13,5233,68,8172,3,45
878,879,20120126,제주,1,0,6,2128,6,809,5,12
879,880,20120126,제주,2,0,6,2128,6,809,5,12
880,881,20120126,충남,1,2,12,4672,43,4669,13,25
881,882,20120126,충남,2,3,12,4672,43,4669,13,25
882,883,20120126,충북,1,3,11,4090,35,4407,8,87
883,884,20120126,충북,2,1,11,4090,35,4407,8,87
884,885,20120127,강원,1,1,15,5228,37,4843,5,27
885,886,20120127,강원,2,1,15,5228,37,4843,5,27
886,887,20120127,경기,1,8,55,21580,245,26303,31,244
887,888,20120127,경기,2,2,55,21580,245,26303,31,244
888,889,20120127,경남,1,3,24,8372,117,16130,10,25
889,890,20120127,경남,2,4,24,8372,117,16130,10,25
890,891,20120127,경북,1,3,18,6912,69,11252,16,95
891,892,20120127,경북,2,2,18,6912,69,11252,16,95
892,893,20120127,광주,1,0,21,6901,64,7504,8,0
893,894,20120127,광주,2,1,21,6901,64,7504,8,0
894,895,20120127,대구,1,0,12,6449,107,14050,6,0
895,896,20120127,대구,2,0,12,6449,107,14050,6,0
896,897,20120127,대전,1,1,8,5152,33,3283,9,43
897,898,20120127,대전,2,2,8,5152,33,3283,9,43
898,899,20120127,부산,1,0,27,12781,105,12834,9,0
899,900,20120127,부산,2,2,27,12781,105,12834,9,0
900,901,20120127,서울,1,0,58,33307,194,16543,42,29
901,902,20120127,서울,2,4,58,33307,194,16543,42,29
902,903,20120127,세종,1,0,0,0,1,91,1,0
903,904,20120127,세종,2,0,0,0,1,91,1,0
904,905,20120127,울산,1,1,4,2230,41,4681,6,0
905,906,20120127,울산,2,0,4,2230,41,4681,6,0
906,907,20120127,인천,1,1,16,6754,45,6025,4,0
907,908,20120127,인천,2,1,16,6754,45,6025,4,0
908,909,20120127,전남,1,3,22,6686,64,8256,6,31
909,910,20120127,전남,2,1,22,6686,64,8256,6,31
910,911,20120127,전북,1,2,13,5233,68,8172,3,45
911,912,20120127,전북,2,0,13,5233,68,8172,3,45
912,913,20120127,제주,1,1,6,2128,6,809,5,12
913,914,20120127,제주,2,0,6,2128,6,809,5,12
914,915,20120127,충남,1,2,12,4672,43,4669,13,25
915,916,20120127,충남,2,2,12,4672,43,4669,13,25
916,917,20120127,충북,1,1,11,4090,35,4407,8,87
917,918,20120127,충북,2,1,11,4090,35,4407,8,87
